443,basegame,1.4,0.0
444,0,0.0,0.0
445,0,0.0,0.0
446,0,0.0,0.0
447,basegame,6.4,0.0
448,basegame,0.5,0.0
449,0,0.0,0.0
450,0,0.0,0.0
451,basegame,93.7,0.0
452,basegame,13.4,0.0
453,freegame_cosmic_break,0.0,0.6
454,basegame,6.0,0.0
455,0,0.0,0.0
456,basegame,0.5,0.0
457,0,0.0,0.0
458,0,0.0,0.0
459,0,0.0,0.0
460,basegame,0.8,0.0
461,0,0.0,0.0
462,basegame,1.6,0.0
463,0,0.0,0.0
464,0,0.0,0.0
465,basegame,1.1,0.0
466,freegame_cosmic_break,0.0,5.6
467,basegame,2.3,0.0
468,basegame,3.0,0.0
469,0,0.0,0.0
470,basegame,2.0,0.0
471,basegame,0.8,0.0
472,0,0.0,0.0
473,0,0.0,0.0
474,0,0.0,0.0
475,0,0.0,0.0
476,basegame,0.2,0.0
477,0,0.0,0.0
478,freegame_cosmic_break,0.0,85.1
479,basegame,4.0,0.0
480,basegame,3.0,0.0
481,0,0.0,0.0
482,0,0.0,0.0
483,freegame_cosmic_break,0.0,1.5
484,basegame,0.6,0.0
485,freegame_cosmic_break,0.0,810.8
486,0,0.0,0.0
487,basegame,1.0,0.0
488,0,0.0,0.0
489,0,0.0,0.0
490,0,0.0,0.0
491,basegame,6.0,0.0
492,basegame,4.0,0.0
493,basegame,3.2,0.0
494,0,0.0,0.0
495,basegame,6.6,0.0
496,0,0.0,0.0
497,0,0.0,0.0
498,0,0.0,0.0
499,basegame,24.4,0.0
500,basegame,0.9,0.0
501,basegame,2.4,0.0
502,0,0.0,0.0
503,basegame,0.5,0.0
504,basegame,5.0,0.0
505,0,0.0,0.0
506,basegame,10.4,0.0
507,basegame,0.5,0.0
508,freegame_cosmic_break,0.0,88.1
509,basegame,0.2,0.0
510,basegame,3.2,0.0
511,0,0.0,0.0
512,0,0.0,0.0
513,basegame,0.1,0.0
514,0,0.0,0.0
515,basegame,4.0,0.0
516,freegame_cosmic_break,0.0,0.2
517,0,0.0,0.0
518,0,0.0,0.0
519,0,0.0,0.0
520,basegame,0.5,0.0
521,0,0.0,0.0
522,basegame,0.1,0.0
523,0,0.0,0.0
524,basegame,0.2,0.0
525,basegame,0.2,0.0
526,basegame,2.0,0.0
527,basegame,0.5,0.0
528,basegame,0.1,0.0
529,basegame,0.9,0.0
530,0,0.0,0.0
531,basegame,0.5,0.0
532,0,0.0,0.0
533,freegame_cosmic_break,0.0,42.0
534,freegame_cosmic_break,0.0,5000
535,freegame_cosmic_break,0.0,7.5
536,basegame,2.0,0.0
537,basegame,0.7,0.0
538,basegame,1.5,0.0
539,basegame,0.5,0.0
540,0,0.0,0.0
541,0,0.0,0.0
542,basegame,2.5,0.0
543,basegame,6.5,0.0
544,basegame,0.1,0.0
545,basegame,0.3,0.0
546,basegame,0.4,0.0
547,basegame,0.2,0.0
548,basegame,0.1,0.0
549,basegame,5.5,0.0
550,basegame,0.8,0.0
551,0,0.0,0.0
552,0,0.0,0.0
553,0,0.0,0.0
554,basegame,0.1,0.0
555,0,0.0,0.0
556,0,0.0,0.0
557,basegame,0.3,0.0
558,0,0.0,0.0
559,0,0.0,0.0
560,0,0.0,0.0
561,0,0.0,0.0
562,basegame,0.5,0.0
563,basegame,4.5,0.0
564,0,0.0,0.0
565,basegame,0.5,0.0
566,basegame,0.2,0.0
567,0,0.0,0.0
568,basegame,0.1,0.0
569,basegame,1.8,0.0
570,basegame,1.8,0.0
571,basegame,2.5,0.0
572,0,0.0,0.0
573,basegame,1.0,0.0
574,basegame,0.8,0.0
575,freegame_cosmic_break,0.0,1.7
576,basegame,0.1,0.0
577,basegame,0.5,0.0
578,0,0.0,0.0
579,basegame,0.2,0.0
580,basegame,0.5,0.0
581,basegame,0.3,0.0
582,basegame,4.0,0.0
583,basegame,3.4,0.0
584,0,0.0,0.0
585,basegame,0.5,0.0
